customer_id,first_name,last_name,gender,dob,state,city,zip,customer_since_date,segment
1102,Donna,Lopez,F,1962-09-21,TX,Charlotte,26432,2023-11-05,Standard
1103,Donna,Lopez,M,1946-08-07,TX,Charlotte,20834,2025-02-10,New
1104,Donna,Lopez,M,1973-12-26,TX,Charlotte,76989,2012-04-10,
1105,Donna,Lopez,F,2014-03-31,TX,Charlotte,75688,2013-11-21,New
1106,Donna,Lopez,F,1961-02-22,TX,Charlotte,67148,2019-12-03,New
1107,Donna,Lopez,F,1999-07-18,TX,Charlotte,50311,2019-05-06,New
1108,Donna,Lopez,F,1967-03-16,TX,Charlotte,12056,2016-07-29,Standard
1109,Donna,Lopez,F,1964-02-08,TX,Charlotte,44561,2023-03-28,Preferred
1110,Donna,Lopez,M,1978-07-04,nc,Charlotte,56863,2018-11-12,Standard
1111,Donna,Lopez,F,1945-05-15,TX,Charlotte,59759,2016-02-13,High Value
1112,Donna,Lopez,F,2017-05-10,TX,Charlotte,59353,2015-03-10,Standard
1113,Donna,Lopez,M,1954-11-02,  PA  ,Charlotte,21533,2024-11-02,Preferred
1114,Donna,Lopez,M,1991-02-15,TX,Charlotte,11641,2018-04-29,New
1115,Donna,Lopez,F,1999-12-15,TX,Charlotte,30078,2022-09-26,Standard
1116,Donna,Lopez,F,1955-02-09,TX,Charlotte,76032,2023-02-19,Preferred
1117,Donna,Lopez,F,1971-07-27,TX,Charlotte,24221,2024-07-12,Standard
1118,Donna,Lopez,M,1967-06-12,TX,Charlotte,44432,2024-03-12,New
1119,Donna,Lopez,M,1965-05-30,TX,Charlotte,23104,2020-07-01,High Value
1120,Donna,Lopez,F,2005-05-13,TX,Charlotte,98195,2015-08-14,New
1121,Donna,Lopez,F,1993-08-03,TX,Charlotte,20037,2019-03-26,Standard
1122,Donna,Lopez,F,1998-01-29,TX,Charlotte,70020,2020-01-22,New
1123,Donna,Lopez,M,2016-12-05,TX,Charlotte,73458,2014-12-12,Standard
1124,Donna,Lopez,F,1962-08-28,TX,Charlotte,98142,2021-06-18,High Value
1125,Donna,Lopez,F,1958-04-17,TX,Charlotte,90227,2017-07-21,Standard
1126,Donna,Lopez,F,1977-08-23,TX,Charlotte,45970,2018-12-06,New
1127,Donna,Lopez,M,2010-01-12,TX,Charlotte,87442,2023-08-16,
1128,Donna,Lopez,F,2004-01-14,TX,Charlotte,44364,2019-01-06,High Value
1129,Donna,Lopez,M,1957-06-27,TX,Charlotte,29888,2015-10-10,Standard
1130,Donna,Lopez,M,1949-08-29,TX,Charlotte,35516,2023-02-12,High Value
1131,Donna,Lopez,F,1998-07-20,TX,Charlotte,50457,2011-12-27,High Value
1132,Donna,Lopez,M,1973-03-31,TX,Charlotte,63690,2011-07-03,Standard
1133,Donna,Lopez,M,1946-01-08,TX,Charlotte,69206,2017-12-31,High Value
1134,Donna,Lopez,M,1954-09-04,TX,Charlotte,14199,2024-12-31,High Value
1135,Donna,Lopez,F,1986-05-13,TX,Charlotte,57486,2015-03-26,Preferred
1136,Donna,Lopez,M,1980-09-09,TX,Charlotte,13269,2016-07-07,Preferred
1137,Donna,Lopez,M,1992-12-15,TX,Charlotte,74427,2015-03-30,New
1138,Donna,Lopez,F,1999-01-09,TX,Charlotte,55613,2013-06-25,New
1139,Donna,Lopez,M,2004-01-03,TX,Charlotte,40178,2015-04-19,Standard
1140,Donna,Lopez,M,2010-05-02,TX,Charlotte,76666,2015-04-15,Standard
1141,Donna,Lopez,M,1969-09-26,TX,Charlotte,30819,2017-12-09,Standard
1142,Donna,Lopez,F,1948-03-13,TX,Charlotte,13889,2022-05-16,Preferred
1143,Donna,Lopez,M,2005-01-26,TX,Charlotte,42629,2016-04-23,New
1144,Donna,Lopez,F,1991-12-14,TX,Charlotte,31687,2015-09-06,New
1145,Donna,Lopez,M,1963-04-02,TX,Charlotte,33776,2013-09-04,High Value
1146,Donna,Lopez,F,2018-03-11,TX,Charlotte,90121,2013-01-13,Standard
1147,Donna,Lopez,F,2000-01-12,nc,Charlotte,77602,2023-06-09,New
1148,Donna,Lopez,M,1955-11-02,TX,Charlotte,97597,2019-01-29,High Value
1149,Donna,Lopez,M,2006-05-21,TX,Charlotte,48870,2022-01-18,Preferred
1150,Donna,Lopez,F,1965-04-17,TX,Charlotte,97425,2016-02-29,
1151,Donna,Lopez,M,2010-08-21,TX,Charlotte,36169,2020-01-07,Standard
1152,Donna,Lopez,M,1998-03-11,TX,Charlotte,70931,2016-10-02,High Value
1153,Donna,Lopez,M,1948-06-06,TX,Charlotte,19067,2021-03-19,Preferred
1154,Donna,Lopez,F,1999-12-17,TX,Charlotte,34255,2016-03-21,High Value
1155,Donna,Lopez,M,1955-08-27,TX,Charlotte,95404,2020-07-10,New
1156,Donna,Lopez,M,1976-11-26,TX,Charlotte,63760,2013-12-23,Preferred
1157,Donna,Lopez,M,1966-04-22,TX,Charlotte,59787,2018-12-06,Standard
1158,Donna,Lopez,F,1988-09-30,TX,Charlotte,14040,2013-11-24,Preferred
1159,Donna,Lopez,M,1962-09-21,TX,Charlotte,0000,2014-04-26,High Value
1160,Donna,Lopez,F,1989-12-22,TX,Charlotte,68907,2013-11-24,High Value
1161,Donna,Lopez,F,2002-02-27,TX,Charlotte,53931,2024-12-15,New
1162,Donna,Lopez,M,1971-09-26,TX,Charlotte,91280,2021-02-10,New
1163,Donna,Lopez,F,1996-01-24,TX,Charlotte,14740,2018-03-07,New
1164,Donna,Lopez,F,2018-09-03,TX,Charlotte,57756,2023-05-21,High Value
1165,Donna,Lopez,M,1981-06-11,TX,Charlotte,95704,2013-08-27,Standard
1166,Donna,Lopez,M,1987-12-02,  PA  ,Charlotte,12287,2014-03-30,High Value
1167,Donna,Lopez,F,1947-12-29,TX,Charlotte,26988,2019-07-09,Preferred
1168,Donna,Lopez,M,1976-09-16,TX,Charlotte,75967,2020-06-26,Preferred
1169,Donna,Lopez,F,2005-05-28,TX,Charlotte,62713,2017-02-24,Preferred
1170,Donna,Lopez,F,1975-05-22,TX,Charlotte,35192,2013-02-20,New
1171,Donna,Lopez,M,2000-02-03,TX,Charlotte,29242,2016-12-05,High Value
1172,Donna,Lopez,M,1995-05-22,TX,Charlotte,17877,2011-07-26,Preferred
1173,Donna,Lopez,F,2012-02-04,TX,Charlotte,58451,2017-06-21,
1174,Donna,Lopez,F,1950-04-30,TX,Charlotte,14415,2012-12-09,Standard
1175,Donna,Lopez,M,1966-09-15,TX,Charlotte,67722,2020-06-13,Preferred
1176,Donna,Lopez,F,1987-09-17,TX,Charlotte,88832,2016-11-29,High Value
1177,Donna,Lopez,F,1946-08-13,TX,Charlotte,87217,2016-11-07,Preferred
1178,Donna,Lopez,F,2017-09-03,TX,Charlotte,44303,2024-12-01,Preferred
1179,Donna,Lopez,F,1957-12-16,TX,Charlotte,40114,2012-10-04,High Value
1180,Donna,Lopez,M,2013-10-11,TX,Charlotte,65085,2014-08-08,New
1181,Donna,Lopez,M,1959-10-05,TX,Charlotte,42364,2013-11-06,High Value
1182,Donna,Lopez,F,1992-05-12,TX,Charlotte,52901,2010-04-03,New
1183,Donna,Lopez,M,1970-03-29,TX,Charlotte,11887,2024-09-25,Standard
1184,Donna,Lopez,F,1989-04-18,nc,Charlotte,16846,2022-06-29,New
1185,Donna,Lopez,M,1971-05-20,TX,Charlotte,76524,2015-12-18,New
1186,Donna,Lopez,M,1969-07-31,TX,Charlotte,15617,2019-07-22,High Value
1187,Donna,Lopez,M,1967-09-17,TX,Charlotte,83525,2015-08-07,High Value
1188,Donna,Lopez,M,1982-04-27,TX,Charlotte,17336,2013-02-23,Preferred
1189,Donna,Lopez,M,1972-11-10,TX,Charlotte,61228,2013-08-05,New
1190,Donna,Lopez,F,1948-05-08,TX,Charlotte,14450,2017-10-06,High Value
1191,Donna,Lopez,F,1998-08-17,TX,Charlotte,13353,2024-10-04,Standard
1192,Donna,Lopez,F,1997-11-19,TX,Charlotte,44947,2022-05-11,Preferred
1193,Donna,Lopez,F,1969-10-22,TX,Charlotte,20206,2012-07-18,New
1194,Donna,Lopez,M,1970-06-11,TX,Charlotte,15775,2015-03-11,New
1195,Donna,Lopez,M,1960-02-29,TX,Charlotte,67683,2020-09-28,High Value
1196,Donna,Lopez,M,2008-03-15,TX,Charlotte,59407,2015-11-12,
1197,Donna,Lopez,F,1999-10-17,TX,Charlotte,10719,2019-10-16,High Value
1198,Donna,Lopez,M,1957-02-01,TX,Charlotte,73867,2019-08-16,Standard
1199,Donna,Lopez,F,1951-03-10,TX,Charlotte,40979,2021-02-14,Standard
1200,Donna,Lopez,F,1980-07-10,TX,Charlotte,30797,2012-11-30,New
1201,Donna,Lopez,F,1946-02-16,TX,Charlotte,41480,2012-12-09,Standard
1202,Donna,Lopez,M,1985-03-17,TX,Charlotte,99932,2021-08-22,High Value
1203,Donna,Lopez,F,2011-04-11,TX,Charlotte,41026,2020-08-22,Standard
1204,Donna,Lopez,M,1991-07-20,TX,Charlotte,84892,2012-10-18,Standard
1205,Donna,Lopez,M,2001-04-29,TX,Charlotte,14560,2011-09-11,New
1206,Donna,Lopez,F,1963-11-23,TX,Charlotte,37663,2013-07-22,Standard
1207,Donna,Lopez,F,1980-10-19,TX,Charlotte,92879,2021-09-19,New
1208,Donna,Lopez,F,1993-05-20,TX,Charlotte,32360,2021-10-09,Standard
1209,Donna,Lopez,M,1993-12-11,TX,Charlotte,66910,2021-10-02,New
1210,Donna,Lopez,F,1992-06-20,TX,Charlotte,18320,2016-08-26,High Value
1211,Donna,Lopez,F,1993-10-28,TX,Charlotte,80539,2010-03-04,High Value
1212,Donna,Lopez,F,1972-02-25,TX,Charlotte,39200,2023-03-10,New
1213,Donna,Lopez,M,2010-03-28,TX,Charlotte,98602,2017-11-04,High Value
1214,Donna,Lopez,M,2008-10-17,TX,Charlotte,41964,2021-08-24,New
1215,Donna,Lopez,F,1991-02-26,TX,Charlotte,68777,2015-01-25,High Value
1216,Donna,Lopez,F,1995-04-22,TX,Charlotte,63722,2011-03-14,Standard
1217,Donna,Lopez,F,2004-05-25,TX,Charlotte,69304,2022-10-21,Preferred
1218,Donna,Lopez,F,1983-11-08,TX,Charlotte,61325,2011-10-19,New
1219,Donna,Lopez,F,1958-06-29,  PA  ,Charlotte,80512,2013-10-11,
1220,Donna,Lopez,M,1993-11-12,TX,Charlotte,0000,2020-04-28,Preferred
1221,Donna,Lopez,M,2013-01-23,nc,Charlotte,28436,2015-01-02,Standard
1222,Donna,Lopez,M,1989-09-05,TX,Charlotte,47837,2022-02-23,High Value
1223,Donna,Lopez,M,1959-12-18,TX,Charlotte,84071,2023-09-03,High Value
1224,Donna,Lopez,M,1998-03-19,TX,Charlotte,80070,2010-06-17,Standard
1225,Donna,Lopez,F,1981-04-16,TX,Charlotte,64109,2020-12-17,High Value
1226,Donna,Lopez,M,1946-06-17,TX,Charlotte,71878,2021-06-07,Preferred
1227,Donna,Lopez,F,1975-03-08,TX,Charlotte,73328,2019-06-17,Standard
1228,Donna,Lopez,M,1962-12-14,TX,Charlotte,93763,2016-04-26,New
1229,Donna,Lopez,F,1983-12-23,TX,Charlotte,64345,2017-07-15,Standard
1230,Donna,Lopez,M,1945-07-08,TX,Charlotte,61944,2018-06-13,Preferred
1231,Donna,Lopez,M,1994-09-11,TX,Charlotte,87177,2020-01-13,New
1232,Donna,Lopez,F,2020-10-14,TX,Charlotte,54451,2021-03-28,Standard
1233,Donna,Lopez,F,1960-09-17,TX,Charlotte,81822,2014-01-02,New
1234,Donna,Lopez,F,2006-03-22,TX,Charlotte,23601,2012-04-11,New
1235,Donna,Lopez,M,1945-02-18,TX,Charlotte,74142,2021-09-04,Preferred
1236,Donna,Lopez,M,1980-10-12,TX,Charlotte,84457,2015-03-16,High Value
1237,Donna,Lopez,F,2005-09-19,TX,Charlotte,82237,2022-06-01,High Value
1238,Donna,Lopez,F,2010-04-14,TX,Charlotte,90434,2022-08-28,Standard
1239,Donna,Lopez,F,1990-08-01,TX,Charlotte,84222,2013-11-30,Preferred
1240,Donna,Lopez,F,1987-06-03,TX,Charlotte,67722,2013-11-23,High Value
1241,Donna,Lopez,M,1982-10-30,TX,Charlotte,23836,2016-04-28,Standard
1242,Donna,Lopez,M,1970-05-26,TX,Charlotte,66937,2019-01-10,
1243,Donna,Lopez,F,2016-09-24,TX,Charlotte,33791,2020-04-27,Preferred
1244,Donna,Lopez,F,1988-08-25,TX,Charlotte,84110,2013-02-03,New
1245,Donna,Lopez,F,1952-08-05,TX,Charlotte,30551,2021-05-12,Preferred
1246,Donna,Lopez,M,1972-01-24,TX,Charlotte,54385,2013-12-05,Standard
1247,Donna,Lopez,M,2001-04-28,TX,Charlotte,58674,2023-03-17,New
1248,Donna,Lopez,M,1971-10-25,TX,Charlotte,85623,2015-08-17,New
1249,Donna,Lopez,M,2019-03-01,TX,Charlotte,83910,2025-01-03,Preferred
1250,Donna,Lopez,M,1948-01-31,TX,Charlotte,15467,2020-11-18,High Value
1251,Donna,Lopez,F,1987-07-17,TX,Charlotte,22193,2023-01-11,High Value
1252,Donna,Lopez,M,2015-05-04,TX,Charlotte,11011,2015-06-17,High Value
1253,Donna,Lopez,F,1977-07-06,TX,Charlotte,34291,2010-03-02,Preferred
1254,Donna,Lopez,F,1975-09-14,TX,Charlotte,51307,2020-11-11,New
1255,Donna,Lopez,M,1983-10-05,TX,Charlotte,99225,2013-03-11,New
1256,Donna,Lopez,M,1961-08-13,TX,Charlotte,39210,2016-05-14,Preferred
1257,Donna,Lopez,F,1984-12-01,TX,Charlotte,45161,2013-04-16,New
1258,Donna,Lopez,M,1990-03-31,nc,Charlotte,82230,2020-08-12,High Value
1259,Donna,Lopez,F,2013-11-30,TX,Charlotte,40452,2021-10-28,Preferred
1260,Donna,Lopez,M,1994-12-17,TX,Charlotte,24026,2021-11-03,Preferred
1261,Donna,Lopez,M,1974-01-17,TX,Charlotte,42026,2010-12-04,Preferred
1262,Donna,Lopez,M,1975-11-26,TX,Charlotte,37900,2024-08-01,New
1263,Donna,Lopez,M,1963-12-18,TX,Charlotte,40717,2019-04-21,Preferred
1264,Donna,Lopez,M,1979-09-16,TX,Charlotte,78776,2016-06-25,Preferred
1265,Donna,Lopez,F,1977-01-01,TX,Charlotte,66168,2021-03-13,
1266,Donna,Lopez,F,1959-01-09,TX,Charlotte,44465,2010-06-28,Preferred
1267,Donna,Lopez,M,1988-05-07,TX,Charlotte,84048,2018-05-06,High Value
1268,Donna,Lopez,M,2001-04-11,TX,Charlotte,68593,2022-04-04,New
1269,Donna,Lopez,M,2007-06-01,TX,Charlotte,15981,2020-04-12,Standard
1270,Donna,Lopez,M,2014-02-20,TX,Charlotte,44478,2020-09-13,Preferred
1271,Donna,Lopez,F,2016-01-22,TX,Charlotte,12182,2010-07-01,Standard
1272,Donna,Lopez,M,1995-06-13,  PA  ,Charlotte,25796,2013-06-29,High Value
1273,Donna,Lopez,F,2019-06-06,TX,Charlotte,30231,2021-01-09,New
1274,Donna,Lopez,F,2006-05-15,TX,Charlotte,48711,2010-09-22,High Value
1275,Donna,Lopez,F,2010-12-09,TX,Charlotte,90255,2022-07-26,Standard
1276,Donna,Lopez,F,1993-07-10,TX,Charlotte,28572,2014-05-21,Preferred
1277,Donna,Lopez,M,2014-03-17,TX,Charlotte,98560,2022-06-16,New
1278,Donna,Lopez,M,1946-10-10,TX,Charlotte,21914,2021-03-16,New
1279,Donna,Lopez,M,1978-12-14,TX,Charlotte,89857,2022-12-12,Preferred
1280,Donna,Lopez,F,2006-07-16,TX,Charlotte,98957,2019-02-15,New
1281,Donna,Lopez,F,1996-01-11,TX,Charlotte,0000,2015-06-19,High Value
1282,Donna,Lopez,M,2018-12-13,TX,Charlotte,31574,2015-10-31,Standard
1283,Donna,Lopez,M,1950-07-07,TX,Charlotte,78539,2012-04-12,High Value
1284,Donna,Lopez,M,2015-12-06,TX,Charlotte,81907,2023-03-03,High Value
1285,Donna,Lopez,M,2020-02-12,TX,Charlotte,84663,2020-03-09,Preferred
1286,Donna,Lopez,F,1964-11-02,TX,Charlotte,49165,2011-03-23,Preferred
1287,Donna,Lopez,F,1971-08-31,TX,Charlotte,21104,2011-08-18,Preferred
1288,Donna,Lopez,M,1986-12-27,TX,Charlotte,21264,2010-05-30,
1289,Donna,Lopez,M,2004-08-22,TX,Charlotte,75258,2019-06-23,Preferred
1290,Donna,Lopez,F,1992-07-14,TX,Charlotte,34815,2019-10-10,Standard
1291,Donna,Lopez,M,1988-01-01,TX,Charlotte,60839,2021-03-13,Standard
1292,Donna,Lopez,M,1950-11-16,TX,Charlotte,20498,2016-11-26,New
1293,Donna,Lopez,F,2002-07-01,TX,Charlotte,46033,2015-01-25,Preferred
1294,Donna,Lopez,F,2006-10-29,TX,Charlotte,76060,2014-03-14,Standard
1295,Donna,Lopez,F,2020-08-22,nc,Charlotte,19963,2012-07-18,New
1296,Donna,Lopez,M,1949-04-15,TX,Charlotte,10708,2021-05-06,New
1297,Donna,Lopez,M,1973-03-07,TX,Charlotte,79026,2014-08-31,Preferred
1298,Donna,Lopez,M,2001-03-27,TX,Charlotte,33489,2010-01-06,Preferred
1299,Donna,Lopez,F,1991-06-18,TX,Charlotte,37183,2011-03-17,Preferred
1300,Donna,Lopez,F,1962-01-30,TX,Charlotte,44264,2022-04-14,Standard
1301,Donna,Lopez,F,1994-06-07,TX,Charlotte,98117,2012-06-28,High Value
1302,Donna,Lopez,M,1999-03-09,TX,Charlotte,69763,2014-08-27,High Value
1303,Donna,Lopez,M,2002-12-24,TX,Charlotte,73275,2023-04-18,Preferred
1304,Donna,Lopez,F,1988-05-30,TX,Charlotte,44147,2015-09-19,Standard
1305,Donna,Lopez,F,1954-08-31,TX,Charlotte,74760,2011-09-05,New
1306,Donna,Lopez,M,1981-09-22,TX,Charlotte,40002,2021-11-28,High Value
1307,Donna,Lopez,F,1994-03-12,TX,Charlotte,40061,2019-03-25,Standard
1308,Donna,Lopez,F,1997-06-03,TX,Charlotte,36571,2022-09-29,New
1309,Donna,Lopez,M,1949-05-01,TX,Charlotte,75429,2016-01-22,Standard
1310,Donna,Lopez,F,2007-07-21,TX,Charlotte,97241,2016-06-02,Preferred
1311,Donna,Lopez,M,2008-12-30,TX,Charlotte,66974,2014-12-05,
1312,Donna,Lopez,M,1994-11-27,TX,Charlotte,35342,2024-03-26,High Value
1313,Donna,Lopez,F,2006-08-30,TX,Charlotte,23871,2018-11-10,Preferred
1314,Donna,Lopez,F,1996-06-19,TX,Charlotte,98595,2015-08-16,New
1315,Donna,Lopez,M,1956-01-25,TX,Charlotte,88860,2021-05-12,Standard
1316,Donna,Lopez,M,1997-11-03,TX,Charlotte,12059,2024-03-16,Standard
1317,Donna,Lopez,F,1980-01-18,TX,Charlotte,69014,2020-01-05,High Value
1318,Donna,Lopez,F,2005-09-28,TX,Charlotte,75660,2020-11-21,Standard
1319,Donna,Lopez,F,1988-02-17,TX,Charlotte,97806,2019-04-27,New
1320,Donna,Lopez,M,1989-06-01,TX,Charlotte,16541,2023-07-27,High Value
1321,Donna,Lopez,M,1991-10-31,TX,Charlotte,50812,2021-07-24,Standard
1322,Donna,Lopez,F,1959-03-23,TX,Charlotte,23444,2012-01-08,New
1323,Donna,Lopez,F,1972-10-17,TX,Charlotte,12693,2024-04-29,New
1324,Donna,Lopez,F,1964-02-04,TX,Charlotte,42143,2016-09-28,New
1325,Donna,Lopez,F,1950-06-11,  PA  ,Charlotte,79119,2015-07-09,High Value
1326,Donna,Lopez,F,2002-08-19,TX,Charlotte,56450,2013-10-17,Standard
1327,Donna,Lopez,M,1961-01-28,TX,Charlotte,92426,2014-04-06,Standard
1328,Donna,Lopez,F,1952-10-11,TX,Charlotte,73985,2018-06-27,Preferred
1329,Donna,Lopez,M,1962-05-01,TX,Charlotte,59587,2016-12-19,High Value
1330,Donna,Lopez,F,2005-12-03,TX,Charlotte,77291,2010-09-03,Standard
1331,Donna,Lopez,F,1968-10-31,TX,Charlotte,27182,2015-11-16,New
1332,Donna,Lopez,M,1994-03-10,nc,Charlotte,69476,2011-07-07,New
1333,Donna,Lopez,F,1995-03-11,TX,Charlotte,20497,2015-01-23,Preferred
1334,Donna,Lopez,F,2012-02-22,TX,Charlotte,24083,2016-07-07,
1335,Donna,Lopez,F,1985-09-16,TX,Charlotte,15990,2020-03-02,Preferred
1336,Donna,Lopez,F,1949-11-07,TX,Charlotte,56166,2017-05-01,New
1337,Donna,Lopez,M,1998-07-06,TX,Charlotte,94598,2011-12-31,Standard
1338,Donna,Lopez,M,1972-09-06,TX,Charlotte,19687,2019-10-22,Preferred
1339,Donna,Lopez,F,1978-04-22,TX,Charlotte,44096,2012-10-16,Preferred
1340,Donna,Lopez,F,1991-05-22,TX,Charlotte,47496,2013-12-07,Preferred
1341,Donna,Lopez,M,1971-11-07,TX,Charlotte,92430,2017-10-07,Preferred
1342,Donna,Lopez,F,1973-10-31,TX,Charlotte,0000,2023-05-25,New
1343,Donna,Lopez,M,1948-11-19,TX,Charlotte,62555,2024-03-24,Preferred
1344,Donna,Lopez,F,1970-03-18,TX,Charlotte,23803,2016-03-03,Preferred
1345,Donna,Lopez,M,1980-07-02,TX,Charlotte,89827,2010-06-04,New
1346,Donna,Lopez,F,1987-10-06,TX,Charlotte,27137,2010-07-10,Preferred
1347,Donna,Lopez,F,2002-10-05,TX,Charlotte,20177,2010-02-14,Standard
1348,Donna,Lopez,M,2013-04-01,TX,Charlotte,45115,2011-11-29,Preferred
1349,Donna,Lopez,M,1978-07-20,TX,Charlotte,67606,2010-02-26,High Value
1350,Donna,Lopez,M,1957-10-24,TX,Charlotte,71835,2024-12-02,High Value
1351,Donna,Lopez,F,1948-08-10,TX,Charlotte,87270,2022-08-08,High Value
1352,Donna,Lopez,F,2006-08-01,TX,Charlotte,32790,2018-04-15,High Value
1353,Donna,Lopez,F,2016-01-22,TX,Charlotte,31834,2016-01-10,High Value
1354,Donna,Lopez,F,1980-06-29,TX,Charlotte,63419,2017-03-17,High Value
1355,Donna,Lopez,M,2007-07-25,TX,Charlotte,44309,2022-10-27,New
1356,Donna,Lopez,M,1986-10-01,TX,Charlotte,97169,2022-01-01,Standard
1357,Donna,Lopez,F,2017-01-29,TX,Charlotte,73973,2017-12-28,
1358,Donna,Lopez,F,1992-01-02,TX,Charlotte,26435,2014-09-26,High Value
1359,Donna,Lopez,F,1976-04-04,TX,Charlotte,82265,2013-03-05,Preferred
1360,Donna,Lopez,M,1955-11-12,TX,Charlotte,93703,2017-10-30,High Value
1361,Donna,Lopez,F,1959-07-06,TX,Charlotte,57670,2013-06-12,Preferred
1362,Donna,Lopez,M,1988-12-27,TX,Charlotte,12782,2013-08-18,Preferred
1363,Donna,Lopez,M,2004-05-24,TX,Charlotte,47356,2017-05-16,High Value
1364,Donna,Lopez,F,2008-11-26,TX,Charlotte,94632,2018-08-20,Standard
1365,Donna,Lopez,F,2008-07-01,TX,Charlotte,24321,2021-08-03,Preferred
1366,Donna,Lopez,F,1946-06-06,TX,Charlotte,97889,2019-11-02,Standard
1367,Donna,Lopez,F,1966-02-23,TX,Charlotte,86637,2011-02-27,High Value
1368,Donna,Lopez,M,2007-03-02,TX,Charlotte,41985,2018-06-02,Standard
1369,Donna,Lopez,F,2011-05-01,nc,Charlotte,16060,2016-11-15,Standard
1370,Donna,Lopez,F,1959-03-18,TX,Charlotte,96725,2014-10-26,New
1371,Donna,Lopez,M,1958-09-20,TX,Charlotte,17532,2010-01-22,Standard
1372,Donna,Lopez,M,1956-05-23,TX,Charlotte,79071,2019-08-29,High Value
1373,Donna,Lopez,M,1958-01-30,TX,Charlotte,85876,2011-10-11,Standard
1374,Donna,Lopez,M,2008-11-08,TX,Charlotte,12495,2010-07-27,Preferred
1375,Donna,Lopez,M,1947-05-03,TX,Charlotte,14605,2022-12-19,Preferred
1376,Donna,Lopez,M,1951-08-25,TX,Charlotte,22350,2013-06-29,New
1377,Donna,Lopez,M,1963-12-20,TX,Charlotte,35021,2016-08-15,New
1378,Donna,Lopez,F,1986-12-13,  PA  ,Charlotte,83684,2021-11-14,High Value
1379,Donna,Lopez,M,1957-04-16,TX,Charlotte,79371,2019-04-17,Preferred
1380,Donna,Lopez,M,1961-10-17,TX,Charlotte,42145,2018-04-20,
1381,Donna,Lopez,F,1977-04-05,TX,Charlotte,76785,2021-06-25,Preferred
1382,Donna,Lopez,M,1979-12-30,TX,Charlotte,69389,2018-07-31,Preferred
1383,Donna,Lopez,F,2019-04-04,TX,Charlotte,69832,2015-07-31,Preferred
1384,Donna,Lopez,F,1982-12-15,TX,Charlotte,19327,2021-02-07,High Value
1385,Donna,Lopez,F,1997-08-11,TX,Charlotte,12107,2020-04-01,Preferred
1386,Donna,Lopez,M,1990-04-17,TX,Charlotte,18794,2010-10-10,Preferred
1387,Donna,Lopez,M,1973-09-08,TX,Charlotte,31989,2015-12-27,New
1388,Donna,Lopez,M,1994-08-17,TX,Charlotte,35075,2018-04-05,Standard
1389,Donna,Lopez,M,2013-11-11,TX,Charlotte,28948,2023-01-23,High Value
1390,Donna,Lopez,M,1967-04-06,TX,Charlotte,28559,2017-11-19,Preferred
1391,Donna,Lopez,M,2001-01-21,TX,Charlotte,51980,2019-06-11,New
1392,Donna,Lopez,F,1958-06-02,TX,Charlotte,69988,2023-04-29,High Value
1393,Donna,Lopez,F,1961-02-14,TX,Charlotte,27779,2018-01-09,Standard
1394,Donna,Lopez,F,1955-12-24,TX,Charlotte,60631,2019-03-04,Preferred
1395,Donna,Lopez,F,1953-08-22,TX,Charlotte,50178,2018-09-16,Preferred
1396,Donna,Lopez,F,2016-07-02,TX,Charlotte,74758,2014-01-09,New
1397,Donna,Lopez,F,1960-03-11,TX,Charlotte,40570,2019-09-20,Preferred
1398,Donna,Lopez,M,1982-08-22,TX,Charlotte,14886,2021-04-07,Standard
1399,Donna,Lopez,M,2000-12-26,TX,Charlotte,30633,2020-06-03,High Value
1400,Donna,Lopez,F,1970-03-01,TX,Charlotte,65953,2010-07-13,Preferred
1401,Donna,Lopez,M,1946-06-01,TX,Charlotte,73750,2021-05-10,Preferred
1402,Donna,Lopez,F,1982-01-21,TX,Charlotte,21132,2017-09-16,Standard
1403,Donna,Lopez,F,1966-02-18,TX,Charlotte,0000,2017-12-11,
1404,Donna,Lopez,F,1970-09-24,TX,Charlotte,23612,2024-04-08,Preferred
1405,Donna,Lopez,M,1974-07-29,TX,Charlotte,89875,2020-04-30,Standard
1406,Donna,Lopez,M,1993-07-12,nc,Charlotte,87646,2018-03-29,Preferred
1407,Donna,Lopez,F,1965-07-30,TX,Charlotte,49589,2019-03-30,New
1408,Donna,Lopez,F,1964-06-19,TX,Charlotte,64984,2016-03-02,Preferred
1409,Donna,Lopez,F,1975-06-09,TX,Charlotte,94193,2013-12-10,High Value
1410,Donna,Lopez,M,1995-11-02,TX,Charlotte,81157,2016-04-27,Preferred
1411,Donna,Lopez,F,2004-07-06,TX,Charlotte,67264,2016-04-28,Preferred
1412,Donna,Lopez,M,2010-01-25,TX,Charlotte,99626,2020-04-23,Preferred
1413,Donna,Lopez,F,2015-07-20,TX,Charlotte,76572,2018-03-20,Standard
1414,Donna,Lopez,M,2010-10-02,TX,Charlotte,58278,2011-06-26,Standard
1415,Donna,Lopez,M,1946-02-26,TX,Charlotte,47059,2023-08-06,Preferred
1416,Donna,Lopez,F,1962-03-31,TX,Charlotte,76564,2014-11-30,High Value
1417,Donna,Lopez,F,1966-09-06,TX,Charlotte,91103,2014-10-03,Preferred
1418,Donna,Lopez,M,1999-08-14,TX,Charlotte,63885,2018-10-23,High Value
1419,Donna,Lopez,M,1950-08-01,TX,Charlotte,55421,2019-03-05,Standard
1420,Donna,Lopez,F,2012-07-25,TX,Charlotte,54075,2010-02-18,New
